2011,5,15,48,NaN,NaN,NaN,NaN,0,0.322,0,2.503,7.044,1.161,1.62,0.55,0.78
2011,6,6,48,16.5131,31.1123,NaN,NaN,0.061,0.076,0,0.567,29.848,1.504,1.22,0.47,1.52
2011,7,1,48,19.4032,30.7306,NaN,NaN,0,0.12,0,2.775,4.442,1.174,0.7,0.36,0.52
2011,7,20,48,22.4749,30.61,NaN,NaN,0,0.373,0.3,0.572,5.282,0.893,0.96,0.41,0.49
2011,8,3,48,22.5489,30.8214,NaN,NaN,0,0.326,0.915,3.463,4.102,0.992,1.4,0.53,0.45
2011,8,31,48,22.2885,31.0907,NaN,NaN,0.124,0.637,0.829,0.16,NaN,1.212,3.47,1.11,1.49
2011,9,21,48,19.0747,31.4675,NaN,NaN,0.094,0.3,0.497,0.082,4.289,0.906,2.66,0.87,1.25
2011,10,18,48,16.3592,31.4095,NaN,NaN,0.176,0.393,2.132,4.768,13.24,0.824,1.64,0.79,1.37
2012,5,28,48,16.8629,31.8791,NaN,NaN,0.063,0.273,1.114,1.513,9.326,0.617,1.35,0.5,1.94
2012,6,12,48,16.7751,31.9498,NaN,NaN,0,0.355,0,3.149,13.896,1.231,0.45,0.22,0.47
2012,6,26,48,18.5375,31.5097,NaN,NaN,0.097,0.258,0.1619,4.581,15.524,1.478,1.44,0.54,0.9
2012,7,10,48,21.8839,31.602,NaN,NaN,0.153,0.56,0.6954,7.014,24.151,1.982,1.49,0.61,0.76
2012,8,1,48,22.8011,31.471,NaN,NaN,0.156,0.88,0.2408,6.888,11.122,0.966,3.31,1.18,1.28
2012,8,14,48,24.034,31.479,NaN,NaN,0.111,0.71,0.1233,5.793,12.407,0.865,3.16,1.44,3.01
2012,9,2,48,23.9784,31.7671,NaN,NaN,0.469,0.888,0.6391,12.932,15.465,0.942,4.84,1.62,0.73
2012,9,12,48,21.7203,31.8984,NaN,NaN,0.25,0.808,0.6151,9.573,13.279,0.974,4.34,1.28,1.21
2012,10,18,48,15.6385,32.0154,NaN,NaN,0.283,0.774,0.0913,9.125,9.765,0.667,3.47,0.67,0.46
2013,5,15,48,12.338,32.3134,NaN,NaN,0.234,0.089,0.1175,0.484,11.14,0.646,1.54,0.74,1.69
2013,6,5,48,16.4989,31.9095,NaN,NaN,0.243,0.055,0.1643,1.855,4.833,0.34,1.02,0.48,0.71
2013,6,18,48,17.1745,31.6116,NaN,NaN,0,0.126,0.3279,2.766,8.221,0.342,1.01,0.43,0.57
2013,7,2,48,20.3825,31.4602,NaN,NaN,0.38,0.384,1.7773,6.199,19.231,0.605,1.52,0.87,1.57
2013,7,16,48,23.35,31.259,NaN,NaN,0.437,0.385,0.5098,9.408,11.231,0.634,3.12,1.29,1.18
2013,7,31,48,22.2617,31.1577,NaN,NaN,0.199,0.03,0.106,0.991,12.593,0.67,1.64,1.22,1.21
2013,8,20,48,22.1887,31.3111,NaN,NaN,0.286,0.389,0.5459,6.521,17.105,0.687,1.96,0.6,2.06
2013,9,10,48,20.7632,31.57,NaN,NaN,0.873,0.742,1.8849,13.618,18.058,1.113,2.99,1.68,2.44
2013,9,25,48,18.4999,31.7923,NaN,NaN,0.586,0.574,0.948,6.732,15.051,0.942,3.06,0.85,1.03
2013,10,15,48,16.5853,31.9944,NaN,NaN,0.127,0.394,0.2428,4.969,12.152,0.848,2.06,0.81,1.11
2014,5,3,48,8.2858,32.3111,NaN,NaN,0,0.078,0.1744,3.988,9.194,0.417,0.28,0.17,0.35
2014,5,20,48,11.195,31.5597,NaN,NaN,0.052,0.129,0,2.652,6.187,0.105,0.75,0.32,0.27
2014,6,16,48,15.126,30.8734,NaN,NaN,0,0.059,0.0653,1.323,8.145,0.282,0.84,0.52,0.47
2014,6,25,48,18.3732,31.3153,NaN,NaN,0,0.24,0.1636,5.716,5.845,0.382,1.75,0.62,0.3
2014,7,10,48,21.3921,31.1758,NaN,NaN,0.481,0.639,1.4516,8.883,8.398,0.772,3.33,1.71,1.86
2014,7,24,48,22.0272,31.3421,NaN,NaN,0,0.229,0.1816,0.229,10.14,0.719,3.68,1.18,0.74
2014,8,4,48,22.0308,31.3907,NaN,NaN,0.073,0.594,0.9383,4.123,16.454,1.139,3.36,1.06,0.57
2014,8,20,48,21.9034,31.5433,NaN,NaN,0.096,0.667,0.3259,2.287,8.049,0.687,0.77,0.38,0.19
2014,9,10,48,21.7431,31.8261,NaN,NaN,0.05,0.706,0.199,0.675,8.75,0.904,5.84,1.57,2.43
2014,9,23,48,19.4635,31.9569,NaN,NaN,0.069,0.756,0.2292,2.628,12.394,1.225,3.91,1.29,2.07
2014,10,14,48,16.6462,31.8872,NaN,NaN,0.129,0.739,0.3455,3.512,11.714,1.143,3.14,1.11,0.76
2014,11,4,48,11.836,32.0404,NaN,NaN,0.17,0.566,0.5204,2.715,12.294,0.724,2.33,1.24,3.25
2010,10,12,49,13.9548,32.0047,8.63,NaN,0,0.166,0,NaN,6.6,0.696,3.94,1.19,0.06
2010,10,20,49,12.3685,32.0464,8.44,NaN,0.16,0.248,0.37,NaN,10.01,0.749,4.32,1.37,0.25
2010,11,3,49,10.9597,32.052,9.17,NaN,0.19,0.139,0.3,NaN,15.37,0.332,2.94,1.19,0.11
2011,5,15,49,NaN,NaN,NaN,NaN,0,0.193,0,1.931,21.285,1.053,1.33,0.86,0.65
2011,6,6,49,12.2915,30.2909,NaN,NaN,0.114,0.177,0.663,0.9,5.723,0.676,0.82,0.51,0.62
2011,7,1,49,15.4775,30.6115,NaN,NaN,0,0.082,0,0.656,11.832,0.982,1.22,0.61,0.27
2011,7,20,49,17.1474,30.8383,NaN,NaN,0,0.036,0.103,0.119,6.296,1.266,1.74,1.57,0.35
2011,8,3,49,13.4872,31.2631,NaN,NaN,0.054,0.035,0.699,0.837,10.949,0.514,3.2,1.51,0.22
2011,8,31,49,16.3242,31.4421,NaN,NaN,0.749,0.418,0.539,0.052,9.664,0.742,3,1,0.73
2011,9,21,49,15.609,31.5207,NaN,NaN,0.065,0.191,0.385,0,5.159,0.691,0.7,0.51,0.14
2011,10,18,49,15.5798,29.8979,NaN,NaN,0.14,0.285,1.303,1.042,10.928,1.128,2.56,0.95,1.79
2012,5,28,49,13.2802,31.9384,NaN,NaN,0.101,0.181,1.125,0.334,7.469,0.457,0.87,0.47,0.32
2012,6,12,49,12.885,31.8119,NaN,NaN,0.058,0.226,0,3.69,9.217,0.345,0.83,0.43,0.39
2012,6,26,49,16.7052,31.0298,NaN,NaN,0.117,0.154,0.3578,2.994,10.151,0.26,1.11,0.46,0.2
2012,7,10,49,16.9221,31.295,NaN,NaN,0.142,0.184,0.5889,2.063,17.399,1.459,0.95,0.33,0.32
2012,8,1,49,19.2969,31.4284,NaN,NaN,0.122,0.139,0.2812,0.891,7.425,0.268,1.4,0.68,0.26
2012,8,14,49,21.4154,31.6547,NaN,NaN,0.055,0.448,0,0.398,14.455,0.592,1.37,0.73,0.57
2012,9,2,49,15.7045,31.845,NaN,NaN,0.053,0.316,0,0.127,11.303,1.588,2.92,0.76,0.17
2012,9,12,49,16.1409,31.9168,NaN,NaN,0.077,0.396,0.0517,1.507,10.161,0.56,2.65,0.86,0.13
2012,10,18,49,13.2142,32.2623,NaN,NaN,2.874,0.556,0.2437,3.227,7.17,0.307,1.37,0.63,0.06
2013,5,15,49,8.3673,32.2639,NaN,NaN,0.06,0.119,0.1693,1.037,15.793,0.616,1.25,0.25,0.29
2013,6,5,49,12.7865,31.7687,NaN,NaN,0.151,0.04,0.1475,2.142,4.407,0.27,0.92,0.34,0.33
2013,6,18,49,14.5076,31.2671,NaN,NaN,0,0.04,0.2316,1.623,9.051,0.554,0.69,0.38,0.07
2013,7,2,49,16.0692,31.3406,NaN,NaN,0.842,0.401,0.8542,4.068,11.834,0.379,2.83,1.02,0.75
2013,7,16,49,17.6146,31.8899,NaN,NaN,0.056,0,0.1779,0.284,7.35,0.522,2.08,0.87,0.2
2013,7,31,49,17.9416,31.0719,NaN,NaN,0.19,0,0.1622,0,18.353,0.442,1.48,1.47,0.6
2013,8,20,49,18.239,31.21,NaN,NaN,0,0,0.0867,0.054,13.807,0.392,1.65,0.71,0.2
2013,9,10,49,15.0026,31.6819,NaN,NaN,1.579,0.266,0.4054,3.311,15.06,0.549,2.36,0.73,0.18
2013,9,25,49,13.7857,32.0865,NaN,NaN,0.743,0.15,0.113,1.41,12.556,0.439,3.42,0.86,0.14
2013,10,15,49,13.9676,32.1786,NaN,NaN,0,0.118,0.1539,1.198,9.552,0.462,3.44,1.47,0.43
2014,5,3,49,6.3652,32.1352,NaN,NaN,0,0.134,0.3202,2.116,5,0.245,1.01,0.46,0.1
2014,5,20,49,8.2015,31.7961,NaN,NaN,0.92,0.277,0.2424,3.976,7.158,0.29,1.22,0.47,0.11
2014,6,16,49,11.7251,31.1481,NaN,NaN,0.16,0.153,0.0708,2.16,5.166,0.224,2.56,0.86,0.23
2014,6,25,49,15.5997,31.0653,NaN,NaN,0,0.057,0.2099,0.808,10.644,0.341,0.71,0.45,0.05
2014,7,10,49,19.2826,31.1523,NaN,NaN,0,0.226,0.1033,0.472,6.045,0.448,2.74,1,0.87
2014,7,24,49,16.8696,31.4544,NaN,NaN,0,0.146,0.1139,0.102,7.7,0.329,0.83,0.45,0.16
2014,8,4,49,16.0516,31.6259,NaN,NaN,0,0.176,0,0.316,12.384,0.539,1.29,0.74,0.58
2014,8,20,49,16.1762,31.6709,NaN,NaN,0,0.195,0.1438,0.274,12.024,0.383,1.41,0.69,0.3
2014,9,10,49,17.1092,31.6771,NaN,NaN,0,0.137,0.0914,0,7.62,0.371,2.95,1.19,0.3
2014,9,23,49,16.4414,31.811,NaN,NaN,0,0.215,0.231,0.269,13.528,0.375,0.42,0.34,0.26
2014,10,14,49,13.7621,31.8873,NaN,NaN,0,0.209,0,0.296,7.646,0.404,4.67,1.89,0.36
2014,11,4,49,10.4863,31.9091,NaN,NaN,2.034,0.473,0.7427,2.012,14.98,0.629,2.87,1.36,1.09
2010,10,12,50,16.9589,31.5621,7.81,NaN,0.09,0.231,0.62,NaN,9.81,0.954,2.66,1.14,0.52
2010,10,20,50,15.0559,31.6564,8.11,NaN,0.05,0.312,0.65,NaN,11,0.205,1.47,0.59,0.22
2010,11,3,50,12.8599,31.7236,8.46,NaN,0,0.316,0,NaN,9.77,0.508,1.9,0.88,0.37
2011,5,15,50,NaN,NaN,NaN,NaN,0,0.191,0,1.615,20.42,1.174,1.62,0.83,0.8
2011,6,6,50,16.3032,31.175,NaN,NaN,0.068,0.1,0,0.853,6.87,0.939,1.15,0.55,0.69
2011,7,1,50,20.1002,30.9464,NaN,NaN,0,0.227,0.068,0.712,8.928,1.109,1.17,0.53,0.55
2011,7,20,50,23.0118,30.7758,NaN,NaN,0,0.245,0.203,0.299,4.522,1.428,1.32,0.54,0.53
2011,8,3,50,23.2643,30.7098,NaN,NaN,0.057,0.499,1.108,1.667,18.541,1.727,1.42,0.58,0.41
2011,8,31,50,21.6101,31.1699,NaN,NaN,0,0.287,0.53,0,3.285,0.411,2.77,1.34,1.41
2011,9,21,50,19.6257,31.342,NaN,NaN,0.058,0.29,1.127,0,NaN,1.076,1.46,0.8,1.13
2011,10,18,50,17.1526,31.4297,NaN,NaN,0.071,0.24,1.062,0.76,11.505,0.767,0.94,0.49,0.31
2012,5,28,50,16.5744,31.7872,NaN,NaN,0.072,0.331,0.341,0.733,7.892,0.582,1.34,0.48,0.77
2012,6,12,50,16.5551,31.8897,NaN,NaN,0.075,0.232,0.0761,1.691,10.159,0.409,0.99,0.48,0.75
2012,6,26,50,19.7815,31.8509,NaN,NaN,0.135,0.477,0.3708,4.494,16.963,1.695,1.1,0.46,1.12
2012,7,10,50,22.6824,31.7323,NaN,NaN,0.112,0.516,0.7044,0.37,15.762,1.881,2.39,0.69,1.19
2012,8,1,50,22.9197,31.6093,NaN,NaN,0.394,0.714,1.6656,1.542,13.065,0.763,1.61,0.93,1.04
2012,8,14,50,24.2223,31.5342,NaN,NaN,0.145,0.755,0.214,1.098,9.332,0.648,1.64,0.95,1.19
2012,9,2,50,23.0622,31.8007,NaN,NaN,0.093,0.635,0.0834,2.204,11.427,1.666,2.63,1,1.66
2012,9,12,50,21.8393,31.8908,NaN,NaN,0.48,0.789,1.4442,2.749,16.113,1.261,1.25,0.74,0.37
2012,10,18,50,15.8127,32.1839,NaN,NaN,0.086,0.692,0.2016,1.593,7.078,0.554,1.22,0.59,0.55
2013,5,15,50,12.0709,32.3149,NaN,NaN,0.07,0.123,0.1837,3.562,13.791,0.782,2.01,0.66,0.92
2013,6,5,50,17.055,32.0191,NaN,NaN,0.344,0.106,0.2608,0.382,12.502,0.345,1.42,0.61,0.35
2013,6,18,50,17.4767,31.6854,NaN,NaN,0.089,0.089,0.1086,0.71,12.251,0.528,1.91,0.56,0.46
2013,7,2,50,20.5993,31.6104,NaN,NaN,0.121,0.208,0.7773,1.519,11.814,0.515,1.79,0.75,0.83
2013,7,16,50,23.3978,31.5406,NaN,NaN,0.079,0.232,0.2397,0.523,12.405,0.629,2.06,0.58,0.67
2013,7,31,50,23.2233,31.356,NaN,NaN,0.167,0.276,0.3594,0.766,20.373,0.755,2.36,1.04,0.89
2013,8,20,50,22.3493,31.5674,NaN,NaN,0.261,0.452,0.6917,1.865,15.81,0.753,1.68,0.95,0.67
2013,9,10,50,20.4817,31.6362,NaN,NaN,0.151,0.384,0.4188,3.417,7.75,0.515,1.76,0.72,0.55
2013,9,25,50,18.5141,31.8224,NaN,NaN,0.056,0.341,0.1654,2.254,14.106,0.83,1.14,0.65,0.93
2013,10,15,50,16.9008,32.0108,NaN,NaN,0.093,0.232,0.3882,1.55,15.78,0.644,1.11,0.54,0.4
2014,5,3,50,8.1547,32.2417,NaN,NaN,0,0.022,0.1628,3.502,9.015,0.308,0.23,0.16,0.09
2014,5,20,50,13.0713,32.1232,NaN,NaN,0,0.175,0.0863,5.332,12.375,0.374,1.46,0.71,0.21
2014,6,16,50,16.3969,31.1937,NaN,NaN,0.33,0.324,1.8389,5.119,13.56,0.671,2.64,1.14,1.12
2014,6,25,50,19.4221,31.713,NaN,NaN,0.053,0.264,0.2171,0.408,10.865,0.61,2.44,0.83,0.6
2014,7,10,50,21.5003,31.62,NaN,NaN,0.105,0.333,0.3661,0.444,9.85,0.723,2.76,0.82,1.2
2014,7,24,50,21.9907,31.5038,NaN,NaN,0,0.413,0.1958,0.318,10.778,0.795,2.33,0.78,0.31
2014,8,4,50,21.6181,31.4158,NaN,NaN,0,0.342,0.6459,1.537,7.444,0.492,1.84,0.73,0.51
2014,8,20,50,21.658,31.6287,NaN,NaN,0.154,0.432,0.5817,0.935,10.477,0.598,1.23,0.79,0.41
2014,9,10,50,21.6895,31.9012,NaN,NaN,0.071,0.531,0.3914,1.295,9.971,0.792,1.83,0.96,0.91
2014,9,23,50,19.809,32.1014,NaN,NaN,0.137,0.442,0.7705,0.726,12.741,0.872,1.01,0.36,0.44
2014,10,14,50,16.9352,32.0419,NaN,NaN,0,0.494,0.2039,2.339,9.126,0.804,1.12,0.59,0.43
2014,11,4,50,11.1157,32.1073,NaN,NaN,0.245,0.308,0.2028,0.346,9.87,0.451,4.8,1.33,0.58
2010,10,12,51,17.2109,31.6862,7.88,NaN,0.2,0.299,0,NaN,7.57,0.821,1.79,0.95,0.28
2010,10,20,51,15.2518,31.8767,8.39,NaN,0,0.309,0.57,NaN,NaN,0.894,1.86,0.71,0.21
2010,11,3,51,13.227,31.7675,8.27,NaN,0,0.265,0.81,NaN,19.59,0.618,1.61,0.98,0.27
2011,5,15,51,NaN,NaN,NaN,NaN,0,0.17,0,0.464,6.704,1.153,0.87,0.41,0.52
2011,6,6,51,16.6493,31.3255,NaN,NaN,0.077,0.242,0.086,0.977,NaN,0.554,0.76,0.31,0.46
2011,7,1,51,20.1297,31.0825,NaN,NaN,0.064,0.187,0,0.429,9.928,0.969,0.97,0.39,0.46
2011,7,20,51,22.5119,30.8011,NaN,NaN,0.053,0.29,0.291,0.495,NaN,0.818,1.95,0.58,0.28
2011,8,3,51,22.8769,30.8659,NaN,NaN,0,0.209,0.693,0.417,NaN,0.856,0.99,0.36,0.26
2011,8,31,51,21.4695,31.1587,NaN,NaN,0.105,0.234,0.605,0.848,NaN,0.143,2.5,0.99,0.97
2011,9,21,51,19.6565,31.3118,NaN,NaN,0,0.298,0.494,0,NaN,0.935,0.91,0.48,0.22
2011,10,18,51,16.9947,31.6399,NaN,NaN,0.076,0.221,0.668,0.638,NaN,0.866,1.97,0.63,0.19
2012,5,28,51,16.7973,31.7885,NaN,NaN,0.067,0.494,0.835,0.469,7.136,0.633,1.01,0.32,0.62
2012,6,12,51,18.1889,31.7941,NaN,NaN,0.07,0.415,0.4272,0.903,8.063,0.458,1.34,0.49,0.31
2012,6,26,51,20.457,31.8388,NaN,NaN,0.186,0.373,0.6182,0.634,15.373,0.688,1.24,0.57,0.68
2012,7,10,51,23.2843,31.8943,NaN,NaN,0.14,0.605,0.9689,0.586,39.987,0.765,1.55,0.75,0.32
2012,7,17,51,21.44,31.7,8.5,116.5952516,0.060434964,0.515438452,0.25862069,NaN,17.26631577,NaN,1.567141714,1.015453519,NaN
2012,7,31,51,20.82,31.42,8.81,118.641041,0.113957778,0.479533361,0.741758242,NaN,19.22728266,NaN,3.482537143,0.822495309,NaN
2012,8,14,51,21.5,31.46,8.01,109.2432097,0.063327103,0.964554036,0.538461538,NaN,16.10502551,NaN,2.869868571,1.233986066,NaN
2012,8,30,51,20.96,31.68,7.27,98.30428896,2,0.9,1.3,NaN,12.7,NaN,2.92,0.92,NaN
2012,9,12,51,21.5187,31.9867,NaN,NaN,0.119,0.572,0.3019,1.43,10.087,0.551,1.4,0.54,0.18
2012,10,18,51,16.0918,32.3402,NaN,NaN,0.057,0.656,0.0782,0.678,12.975,0.814,1.9,0.99,0.42
2013,5,15,51,13.019,32.2514,NaN,NaN,0.057,0.148,0.2147,0.262,10.914,0.279,0.99,0.44,1.03
2013,6,5,51,16.725,31.94,8.215,102.5,0,0.159,0.2395,0.656,14.445,0.578,0.72,0.27,0.12
2013,6,20,51,18.9043,31.6171,7.854,101.98,0.051,0.126,0.1494,0.312,21.975,0.815,1.61,0.49,0.33
2013,7,2,51,20.5417,31.6317,9.315,124.7,0.098,0.208,0.2059,1.791,9.538,0.437,2.34,0.7,0.06
2013,7,16,51,24.5825,31.6817,8.4244,122.1889,0.266,0.411,0.7921,0.404,14.04,0.623,3.2,0.27,0.08
2013,7,31,51,24.2718,25.8291,8.2314,111.7857,0.518,0.637,0.9108,2.621,12.063,0.906,3.18,1.05,0.09
2013,9,4,51,21.3683,31.5242,8.4171,114.4143,0.07,0.287,0.4367,1.221,11.538,0.596,1.56,0.67,0.34
2013,9,25,51,18.6975,31.7725,7.822,NaN,0,0.401,0,0.72,6.836,0.666,0.98,0.48,0.25
2013,10,15,51,17.2471,31.84,7.335,92.45,0.055,0.464,0.2545,1.517,7.553,0.66,1.2,0.52,0.1
2014,5,3,51,9.4494,32.0597,NaN,NaN,0,0.171,0.1526,1.248,8.645,0.465,0.38,0.22,0.18
2014,5,20,51,13.8173,32.0563,NaN,NaN,0,0.251,0,0.831,9.061,0.391,0.93,0.37,0.15
2014,6,16,51,17.8686,31.8388,NaN,NaN,0.075,0.287,0.174,0.833,8.184,0.441,2.09,0.8,0.42
2014,6,25,51,19.7324,31.8398,NaN,NaN,0,0.272,0,0.712,13.21,0.57,1.27,0.51,0.49
2014,7,10,51,20.1614,31.6034,NaN,NaN,0,0.192,0,0.366,11.673,0.334,1.38,0.52,0.5
2014,7,24,51,21.7739,31.4389,NaN,NaN,0,0.328,0.1278,0.438,8.732,0.417,1.45,0.51,0.32
2014,8,4,51,21.4591,31.4489,NaN,NaN,0.154,0.346,0.7551,1.278,9.18,0.643,1.41,0.83,0.3
2014,8,20,51,21.567,31.6324,NaN,NaN,0,0.39,0,0.948,9.168,0.481,1.22,0.77,0.66
2014,9,10,51,21.3729,31.954,NaN,NaN,0,0.462,0.218,0.762,14.366,0.492,2.17,0.81,0.55
2014,9,23,51,19.7525,32.1408,NaN,NaN,0.071,0.409,0.3593,0.95,5.002,0.587,0.92,0.54,0.24
2014,10,14,51,17.5296,32.2668,NaN,NaN,0.121,0.594,0.1457,1.238,9.457,1.033,1.69,0.76,0.57
2014,11,4,51,13.2496,32.1809,NaN,NaN,0.059,0.64,0.1511,0.553,7.176,0.442,2.16,0.82,0.44
2010,10,12,52,17.3592,31.6365,7.38,NaN,0.47,0.29,0.32,NaN,6.16,1.015,0.71,0.61,0.63
2010,10,20,52,15.3231,31.7415,8.3,NaN,0.06,0.375,0.89,NaN,6.57,0.696,1.98,0.98,0.26
2010,11,3,52,13.1891,31.7979,8.54,NaN,0,0.224,0.55,NaN,8.72,0.783,1.75,1.13,0.45
2011,5,15,52,NaN,NaN,NaN,NaN,0,0.181,0.301,0.234,NaN,1.245,1.23,0.7,0.59
2011,6,6,52,16.4007,31.2437,NaN,NaN,0,0.206,0,0.562,5.41,0.605,1.22,0.51,0.33
2011,7,1,52,20.4392,30.9792,NaN,NaN,0.098,0.167,0,0.181,5.891,1.216,1.56,0.61,0.57
2011,7,20,52,21.5222,30.8163,NaN,NaN,0.057,0.326,0.258,0.351,NaN,0.735,2.22,0.57,0.22
2011,8,3,52,22.822,30.8688,NaN,NaN,0.053,0.198,0.536,0.319,NaN,0.829,1.75,0.67,0.41
2011,8,31,52,21.9563,31.0657,NaN,NaN,0.1,0.328,0.843,0.879,18.511,0.775,2.98,1.54,2.02
2011,9,21,52,19.88,31.175,NaN,NaN,0.069,0.381,0.693,0,10.386,0.941,1.36,0.86,0.66
2011,10,18,52,16.9554,31.7153,NaN,NaN,0.168,0.341,0.666,0.646,4.682,0.674,2.24,0.78,0.43
2012,5,28,52,16.2774,31.7067,NaN,NaN,0.085,0.337,0.0724,0.243,8.447,1.139,1.55,0.5,0.64
2012,6,12,52,18.4578,31.6769,NaN,NaN,0.075,0.348,0.1088,0.572,15.403,0.516,1.66,0.64,0.43
2012,6,26,52,20.6542,31.74,NaN,NaN,0.209,0.591,0.9901,0.484,16.132,1.793,2.06,0.39,0.57
2012,7,10,52,22.8863,31.89,NaN,NaN,0.319,0.926,2.1555,0.512,38.341,0.742,1.8,0.79,0.41
2012,7,17,52,21.68,31.65,8.31,113.8319488,0.086971978,0.484561548,0.413793103,NaN,14.88585539,NaN,2.966605714,1.168186441,NaN
2012,7,31,52,21.26,31.56,8.6,116.8463099,0.553392089,0.583913221,1.076923077,NaN,14.72881333,NaN,3.821117143,2.242859623,NaN
2012,8,14,52,21.18,31.46,8.03,108.8787669,0.158504673,0.999229436,0.39010989,NaN,16.09668428,NaN,3.401922857,1.15505893,NaN
2012,8,30,52,21.26,31.5,7.38,100.235242,0.1,1.2,2.1,NaN,11.58571429,NaN,4.24,1.16,NaN
2012,9,12,52,21.3749,31.9786,NaN,NaN,0.234,0.632,0.069,2.961,14.18,0.535,2.62,1.19,0.42
2012,10,18,52,16.2923,32.2181,NaN,NaN,0.067,0.795,0.072,0.758,9.702,0.724,2.57,1.04,0.89
2013,5,15,52,13.3094,32.1831,NaN,NaN,0,0.154,0.0552,0.144,5.111,0.507,1.06,0.52,0.45
2013,6,5,52,17.2,31.04,8.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2013,6,5,52,16.9667,31.81,7.93,99.4,0,0.221,0.276,0.09,17.557,0.395,1.45,0.47,0.2
2013,6,18,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2013,6,20,52,19.5461,17.5139,9.2129,109.3643,0.095,0.117,0.2737,0.503,14.315,0.516,1.98,0.43,0.51
2013,7,2,52,21.589,28.668,7.26,96.35,0.847,0.361,1.8017,2.724,14.989,0.676,1.23,1.08,1.31
2013,7,16,52,24.8183,31.03,7.89,114.45,0.078,0.269,0.3527,0.8,12.371,0.558,3.59,0.45,0.08
2013,7,31,52,24.554,31.455,6.9871,100.4143,0.38,0.531,0.8295,2.138,11.481,0.866,4.36,1.73,0.11
2013,9,4,52,21.2475,31.4925,7.518,101.9,0.288,0.377,0.9371,1.338,13.22,0.701,1.93,0.93,0.45
2013,9,25,52,19.0337,31.65,6.8229,NaN,0,0.44,0.0805,1.076,7.83,0.837,1.62,0.72,0.09
2013,10,15,52,17.3244,31.7767,7.1056,89.6111,0.076,0.476,0.3382,1.994,16.549,0.824,2,0.94,0.25
2014,5,3,52,9.292,32.272,NaN,NaN,0,0.147,0.1442,1.077,8.823,0.506,0.79,0.48,0.12
2014,5,20,52,13.9812,32.0637,NaN,NaN,0,0.251,0.0953,1.288,4.882,0.319,1.07,0.55,0.19
2014,6,16,52,18.1227,31.8061,NaN,NaN,0,0.258,0,0.682,10.944,0.517,2.39,0.9,0.51
2014,6,24,52,19.45,31.78,7.63,NaN,0.096,0.287,0.1678,0.444,14.165,0.67,1.05,0.65,0.77
2014,6,25,52,19.5805,31.7193,NaN,NaN,0,0.238,0.0704,0.243,8.349,0.371,2.21,0.73,0.32
2014,7,10,52,20.2302,31.5707,NaN,NaN,0.064,0.296,0.0981,0.372,11.538,0.564,2.84,0.78,1.26
2014,7,24,52,21.043,31.4559,NaN,NaN,0,0.348,0.1492,0.268,9.901,0.642,3.13,1.05,0.27
2014,8,4,52,21.8394,31.4364,NaN,NaN,0.216,0.307,0.6863,1.085,11.455,0.718,1.63,1.06,0.3
2014,8,20,52,21.6237,31.5956,NaN,NaN,0.078,0.476,0.111,0.993,9.848,0.603,2.2,1.2,0.5
2014,9,10,52,21.9673,31.8464,NaN,NaN,0.09,0.557,0.2173,0.486,12.044,0.783,2.77,1.39,1
2014,9,11,52,16.9,32.15,NaN,NaN,0.102,0.602,0.2316,0.605,10.259,0.843,2.01,1.38,0.5
2014,9,23,52,20.0351,32.1301,NaN,NaN,0.326,0.491,0.7594,1.105,12.594,0.756,1.3,0.74,0.32
2014,9,23,52,NaN,NaN,NaN,NaN,0.359,0.758,1.1987,1.629,17.705,0.956,0.82,0.69,0.24
2014,10,14,52,17.5543,32.0922,NaN,NaN,0,0.607,0.0576,0.749,11.1,0.973,2.45,0.77,0.39
2014,11,4,52,12.9038,31.9453,NaN,NaN,0.184,0.779,0.2428,0.822,10.614,0.761,1.56,0.73,0.57
2010,10,12,53,16.6685,31.0333,7.86,NaN,0,0.185,0,NaN,NaN,0.611,0.78,0.53,0.17
2010,10,20,53,13.6927,30.8533,8.72,NaN,0,0.272,1.03,NaN,3.12,0.752,1.31,0.6,0.26
2010,11,3,53,11.942,31.356,8.68,NaN,0,0.236,0.45,NaN,13.36,0.612,0.99,0.52,0.16
2011,5,15,53,NaN,NaN,NaN,NaN,0,0.13,0,0.649,NaN,1.249,1.09,0.48,0.56
2011,6,6,53,18.1713,30.9607,NaN,NaN,0.108,0.196,0,0.63,11.255,0.595,0.8,0.38,0.4
2011,7,1,53,22.2116,30.5619,NaN,NaN,0,0.12,0,0.158,3.943,1.456,1.69,0.63,0.63
2011,7,20,53,24.5021,30.7104,NaN,NaN,0,0.217,0.202,0.567,NaN,0.738,1.11,0.53,0.3
2011,8,3,53,25.4675,30.717,NaN,NaN,0,0.227,0.488,1.635,13.615,1.196,1.76,1,0.64
2011,8,31,53,23.2469,30.8811,NaN,NaN,0,0.029,0.724,0.096,3.667,0.358,1.85,1.68,2.19
2011,9,21,53,19.4195,30.887,NaN,NaN,0.051,0.314,0.891,0,7.335,0.716,0.97,0.66,0.53
2011,10,18,53,16.9281,31.0951,NaN,NaN,0,0.211,0.528,0.546,NaN,0.444,1.68,0.56,0.27
2012,5,28,53,18.6029,31.3875,NaN,NaN,0.067,0.188,0.692,0.177,14.169,1.303,1.09,0.43,0.69
